ip,sessions,login_failed,commands,dropper_pattern,direct_tcpip,command_failed_other,file_upload,failed_download,raw_total,final_score,risk
49.124.152.34,2,0,0,0,1,0,0,0,1,3,LOW
49.124.153.12,1,0,0,0,0,0,0,0,0,0,LOW
49.124.153.14,4,0,0,0,2,0,0,0,1,3,LOW
49.124.153.17,1,0,0,0,1,0,0,0,1,3,LOW
49.124.153.2,2,0,0,0,2,0,0,0,1,3,LOW
49.124.153.20,1,0,0,0,0,0,0,0,0,0,LOW
49.124.153.21,3,0,0,0,1,0,0,0,1,3,LOW
49.124.153.23,2,0,0,0,1,0,0,0,1,3,LOW
49.124.153.24,1,0,0,0,1,0,0,0,1,3,LOW
49.124.153.25,1,0,0,0,0,0,0,0,0,0,LOW
49.124.153.26,1,0,0,0,0,0,0,0,0,0,LOW
49.124.153.28,2,1,0,0,0,0,0,0,1,3,LOW
49.124.153.3,3,0,0,0,3,0,0,0,1,3,LOW
49.124.153.32,3,0,0,0,1,0,0,0,1,3,LOW
49.124.153.33,1,0,0,0,1,0,0,0,1,3,LOW
49.124.153.35,1,0,0,0,1,0,0,0,1,3,LOW
49.124.153.36,1,0,0,0,0,0,0,0,0,0,LOW
49.124.153.37,1,0,0,0,1,0,0,0,1,3,LOW
49.124.153.4,1,0,0,0,1,0,0,0,1,3,LOW
49.124.153.40,2,0,0,0,2,0,0,0,1,3,LOW
49.124.153.41,2,0,0,0,1,0,0,0,1,3,LOW
49.124.153.44,1,0,0,0,0,0,0,0,0,0,LOW
49.124.153.45,3,0,0,0,0,0,0,0,0,0,LOW
49.124.153.46,2,0,0,0,1,0,0,0,1,3,LOW
49.124.153.47,3,0,0,0,3,0,0,0,1,3,LOW
49.124.153.50,1,0,0,0,0,0,0,0,0,0,LOW
49.124.153.52,1,0,0,0,1,0,0,0,1,3,LOW
49.124.153.56,1,0,0,0,0,0,0,0,0,0,LOW
49.124.153.57,1,0,0,0,0,0,0,0,0,0,LOW
49.124.153.58,2,0,0,0,1,0,0,0,1,3,LOW
49.124.153.59,1,0,0,0,1,0,0,0,1,3,LOW
49.124.153.60,3,1,0,0,1,0,0,0,2,7,LOW
49.124.153.61,3,0,0,0,2,0,0,0,1,3,LOW
49.124.153.7,2,1,0,0,1,0,0,0,2,7,LOW
49.124.153.9,1,0,0,0,1,0,0,0,1,3,LOW
49.124.154.153,2,0,0,0,2,0,0,0,1,3,LOW
49.124.154.155,1,1,0,0,0,0,0,0,1,3,LOW
49.124.154.160,1,0,0,0,0,0,0,0,0,0,LOW
49.124.154.163,1,0,0,0,0,0,0,0,0,0,LOW
49.124.154.169,1,0,0,0,1,0,0,0,1,3,LOW
49.124.154.171,1,0,0,0,1,0,0,0,1,3,LOW
49.124.154.175,3,0,0,0,2,0,0,0,1,3,LOW
49.159.224.116,1,0,0,0,0,0,0,0,0,0,LOW
49.173.65.19,1,0,1,0,0,0,1,0,2,7,LOW
49.204.74.149,9,1,6,3,0,0,0,0,5,17,MEDIUM
49.205.104.186,3,0,0,0,3,0,0,0,1,3,LOW
49.205.96.96,1,0,0,0,1,0,0,0,1,3,LOW
49.206.18.171,3,0,2,1,0,0,0,0,0,0,LOW
49.206.194.29,7,0,0,0,7,0,0,0,3,10,MEDIUM
49.206.201.253,9,1,0,0,8,0,0,0,5,17,MEDIUM
49.206.21.219,3,0,2,1,0,0,0,0,0,0,LOW
49.206.22.253,3,0,2,1,0,0,0,0,0,0,LOW
49.207.40.162,105,49,54,27,0,0,0,0,13,45,CRITICAL
49.213.46.14,3,0,2,1,0,0,0,0,0,0,LOW
49.228.244.133,1,0,19,1,0,0,0,0,2,7,LOW
49.229.72.68,3,0,2,1,0,0,0,0,0,0,LOW
49.232.167.144,1,0,0,0,0,0,0,0,0,0,LOW
49.233.173.41,1,1,0,0,0,0,0,0,1,3,LOW
49.233.74.168,3,0,2,1,0,0,0,0,0,0,LOW
49.247.36.49,62,27,34,17,0,0,0,0,13,45,CRITICAL
49.247.37.22,12,1,8,4,0,0,0,0,7,24,HIGH
49.43.241.11,3,0,2,1,0,0,0,0,0,0,LOW
49.51.195.205,3,0,2,1,0,0,0,0,0,0,LOW
49.51.202.220,10,1,0,0,9,0,0,0,5,17,MEDIUM
49.51.241.230,3,0,2,1,0,0,0,0,0,0,LOW
49.51.33.117,6,0,4,2,0,0,0,0,2,7,LOW
49.51.39.157,3,0,2,1,0,0,0,0,0,0,LOW
49.64.169.153,4,0,1,0,0,1,0,0,2,7,LOW
49.64.242.249,1,0,0,0,0,0,0,0,0,0,LOW
49.64.85.138,3,0,2,1,0,0,0,0,0,0,LOW
49.7.210.65,24,14,1,0,0,0,0,0,5,17,MEDIUM
49.7.235.5,2,0,1,0,0,0,0,0,0,0,LOW
49.7.59.100,2,0,1,0,0,0,0,0,0,0,LOW
49.72.212.22,3,0,2,1,0,0,0,0,0,0,LOW
49.72.56.138,3,0,0,0,3,0,0,0,1,3,LOW
49.75.185.71,3,0,0,0,0,0,0,0,0,0,LOW
5.101.64.6,13,0,0,0,0,0,0,0,1,3,LOW
5.101.87.40,3,0,0,0,0,0,0,0,0,0,LOW
5.11.162.163,7,1,0,0,6,0,0,0,4,14,MEDIUM
5.11.168.173,1,0,0,0,1,0,0,0,1,3,LOW
5.129.201.184,52,22,30,15,0,0,0,0,12,41,CRITICAL
5.129.231.132,4,0,0,0,0,0,0,0,0,0,LOW
5.129.238.185,4,0,0,0,4,0,0,0,1,3,LOW
5.129.252.199,365,0,361,0,0,0,0,0,7,24,HIGH
5.129.253.71,1,0,0,0,0,0,0,0,0,0,LOW
5.133.122.228,3,0,2,1,0,0,0,0,0,0,LOW
5.135.165.202,1,0,0,0,0,0,0,0,0,0,LOW
5.161.233.230,11,0,12,0,0,0,0,0,3,10,MEDIUM
5.164.6.184,1,0,0,0,0,0,0,0,0,0,LOW
5.175.139.236,3,1,2,1,0,0,0,0,1,3,LOW
5.180.183.198,49,25,24,12,0,0,0,0,11,38,CRITICAL
5.181.124.105,58,0,38,19,0,0,0,0,10,34,HIGH
5.181.87.33,37,25,12,6,0,0,0,0,10,34,HIGH
5.181.87.35,3,0,2,1,0,0,0,0,0,0,LOW
5.182.17.41,3,2,0,0,0,0,0,0,2,7,LOW
5.182.83.231,9,1,6,3,0,0,0,0,5,17,MEDIUM
5.187.35.142,1,0,0,0,0,0,0,0,0,0,LOW
5.187.35.26,3,0,0,0,0,0,0,0,0,0,LOW
5.187.97.40,1,0,9,0,0,1,0,0,4,14,MEDIUM
5.189.178.126,6,0,6,0,0,0,0,0,1,3,LOW
5.189.223.249,12,0,5,0,0,0,0,0,2,7,LOW
5.195.226.17,62,25,34,17,0,0,0,0,13,45,CRITICAL
5.223.48.217,6,0,4,2,0,0,0,0,2,7,LOW
5.223.71.106,84,1,83,0,0,0,0,0,7,24,HIGH
5.225.77.139,3,0,2,1,0,0,0,0,0,0,LOW
5.226.140.2,1,0,0,0,0,0,0,0,0,0,LOW
5.226.140.26,2,0,0,0,0,0,0,0,0,0,LOW
5.226.140.32,1,0,0,0,0,0,0,0,0,0,LOW
5.226.140.38,1,0,0,0,0,0,0,0,0,0,LOW
5.226.140.4,1,0,0,0,0,0,0,0,0,0,LOW
5.226.140.43,2,0,0,0,0,0,0,0,0,0,LOW
5.226.140.44,1,0,0,0,0,0,0,0,0,0,LOW
5.226.140.47,1,0,0,0,0,0,0,0,0,0,LOW
5.226.140.56,1,0,0,0,0,0,0,0,0,0,LOW
5.226.140.61,1,0,0,0,0,0,0,0,0,0,LOW
5.226.140.65,1,0,0,0,0,0,0,0,0,0,LOW
5.226.140.91,1,0,0,0,0,0,0,0,0,0,LOW
5.252.154.55,7,0,7,0,0,0,0,0,2,7,LOW
5.253.59.171,1,0,0,0,0,0,0,0,0,0,LOW
5.253.59.68,9,1,6,3,0,0,0,0,5,17,MEDIUM
5.255.122.180,1,0,1,0,0,0,1,0,2,7,LOW
5.32.22.218,8,1,0,0,7,0,0,0,4,14,MEDIUM
5.34.216.214,3,0,2,1,0,0,0,0,0,0,LOW
5.48.46.95,6,1,0,0,5,0,0,0,3,10,MEDIUM
5.59.182.52,6,0,4,2,0,0,0,0,2,7,LOW
5.61.209.24,1,0,7,2,0,0,0,0,2,7,LOW
5.75.137.141,18,13,5,0,0,0,0,0,6,21,HIGH
5.75.145.231,16,14,1,0,0,0,0,0,5,17,MEDIUM
5.75.240.121,16,15,1,0,0,0,0,0,5,17,MEDIUM
5.89.75.194,9,0,6,3,0,0,0,0,4,14,MEDIUM
5.95.121.178,3,0,2,1,0,0,0,0,0,0,LOW
5.99.196.202,6,0,4,2,0,0,0,0,2,7,LOW
50.116.26.161,15,0,0,0,0,0,0,0,1,3,LOW
50.116.30.89,3,0,0,0,0,0,0,0,0,0,LOW
50.116.72.11,3,0,2,1,0,0,0,0,0,0,LOW
50.116.72.133,3,0,2,1,0,0,0,0,0,0,LOW
50.116.72.139,3,0,2,1,0,0,0,0,0,0,LOW
50.118.250.178,1,0,0,0,0,0,0,0,0,0,LOW
50.149.161.131,4,1,0,0,3,0,0,0,2,7,LOW
50.187.155.130,7,0,0,0,7,0,0,0,3,10,MEDIUM
50.187.96.101,6,0,4,2,0,0,0,0,2,7,LOW
50.188.204.213,4,1,0,0,3,0,0,0,2,7,LOW
50.217.255.171,5,1,0,0,4,0,0,0,2,7,LOW
50.217.40.11,4,1,0,0,3,0,0,0,2,7,LOW
50.223.176.171,4,0,0,0,4,0,0,0,1,3,LOW
50.225.176.238,15,1,10,5,0,0,0,0,7,24,HIGH
50.46.141.125,8,0,0,0,0,0,0,0,1,3,LOW
50.54.140.7,11,0,0,0,0,0,0,0,1,3,LOW
50.56.159.185,10,0,5,0,0,0,0,0,2,7,LOW
50.6.228.111,6,0,4,2,0,0,0,0,2,7,LOW
50.63.162.21,8,0,8,0,0,0,0,0,3,10,MEDIUM
50.67.177.253,6,1,0,0,5,0,0,0,3,10,MEDIUM
50.84.211.204,59,27,32,16,0,0,0,0,12,41,CRITICAL
50.99.170.152,6,2,4,2,0,0,0,0,4,14,MEDIUM
51.15.116.168,1,1,0,0,1,0,0,0,2,7,LOW
51.15.155.252,1,0,0,0,0,0,0,0,0,0,LOW
51.15.4.95,2,0,0,0,0,0,0,0,0,0,LOW
51.158.120.121,9,0,6,3,0,0,0,0,4,14,MEDIUM
51.158.205.203,1,0,0,0,0,0,0,0,0,0,LOW
51.158.234.191,14,0,12,0,0,0,0,0,3,10,MEDIUM
51.158.45.234,1,0,0,0,0,0,0,0,0,0,LOW
51.161.128.68,1,0,0,0,0,0,0,0,0,0,LOW
51.163.39.213,6,1,4,2,0,0,0,0,3,10,MEDIUM
51.178.114.78,3,0,2,1,0,0,0,0,0,0,LOW
51.194.215.17,1,0,0,0,0,0,0,0,0,0,LOW
51.195.138.37,18,1,12,6,0,0,0,0,8,28,HIGH
51.195.196.29,2,0,1,0,0,0,0,0,0,0,LOW
51.195.209.134,1,0,0,0,0,0,0,0,0,0,LOW
51.195.43.114,3,0,2,1,0,0,0,0,0,0,LOW
51.210.15.86,3,1,2,1,0,0,0,0,1,3,LOW
51.222.155.186,3,0,2,1,0,0,0,0,0,0,LOW
51.222.30.51,3,0,2,1,0,0,0,0,0,0,LOW
51.250.105.222,320,0,0,0,0,0,0,0,3,10,MEDIUM
51.255.131.231,6,0,4,2,0,0,0,0,2,7,LOW
51.255.201.222,4,0,0,0,4,0,0,0,1,3,LOW
51.38.226.110,8,0,8,0,0,0,0,0,3,10,MEDIUM
51.68.130.124,3,0,2,1,0,0,0,0,0,0,LOW
51.68.200.137,6,0,4,2,0,0,0,0,2,7,LOW
51.68.226.171,5,1,0,0,4,0,0,0,2,7,LOW
51.68.226.87,3,0,2,1,0,0,0,0,0,0,LOW
51.68.65.117,3,1,2,1,0,0,0,0,1,3,LOW
51.75.127.195,3,0,2,1,0,0,0,0,0,0,LOW
51.75.142.157,8,1,0,0,7,0,0,0,4,14,MEDIUM
51.75.194.10,3,0,2,1,0,0,0,0,0,0,LOW
51.75.64.35,15,0,10,5,0,0,0,0,6,21,HIGH
51.77.110.3,6,0,4,2,0,0,0,0,2,7,LOW
51.77.158.34,6,0,4,2,0,0,0,0,2,7,LOW
51.79.217.97,1,0,0,0,0,0,0,0,0,0,LOW
51.79.84.112,138,95,42,0,0,0,0,0,10,34,HIGH
51.79.85.177,3,0,2,1,0,0,0,0,0,0,LOW
51.83.68.69,7,0,0,0,7,0,0,0,3,10,MEDIUM
51.83.73.96,1,0,0,0,0,0,0,0,0,0,LOW
52.14.202.153,1,0,0,0,0,0,0,0,0,0,LOW
52.140.76.154,9,0,6,3,0,0,0,0,4,14,MEDIUM
52.146.90.191,2,0,0,0,0,0,0,0,0,0,LOW
52.168.141.47,4,1,2,1,0,0,0,0,1,3,LOW
52.169.217.131,6,1,4,2,0,0,0,0,3,10,MEDIUM
52.172.177.191,69,28,38,19,0,0,0,0,13,45,CRITICAL
52.176.211.73,9,1,6,3,0,0,0,0,5,17,MEDIUM
52.177.169.196,6,0,4,2,0,0,0,0,2,7,LOW
52.178.157.85,1,0,1,0,0,0,0,0,0,0,LOW
52.180.157.88,2,0,0,0,0,0,0,0,0,0,LOW
52.187.9.8,116,50,64,32,0,0,0,0,14,48,CRITICAL
52.203.245.40,1,0,0,0,0,0,0,0,0,0,LOW
52.207.210.0,1,0,0,0,0,0,0,0,0,0,LOW
52.224.109.126,3,0,2,1,0,0,0,0,0,0,LOW
52.23.231.33,1,0,0,0,0,0,0,0,0,0,LOW
52.23.241.253,1,0,0,0,0,0,0,0,0,0,LOW
52.233.193.61,3,0,2,1,0,0,0,0,0,0,LOW
52.70.205.193,1,0,0,0,0,0,0,0,0,0,LOW
52.87.242.11,1,0,0,0,0,0,0,0,0,0,LOW
52.90.4.34,2,0,0,0,0,0,0,0,0,0,LOW
52.91.48.81,1,0,0,0,0,0,0,0,0,0,LOW
54.147.153.204,1,0,0,0,0,0,0,0,0,0,LOW
54.147.211.165,2,0,0,0,0,0,0,0,0,0,LOW
54.152.118.160,1,0,0,0,0,0,0,0,0,0,LOW
54.152.96.147,2,0,0,0,0,0,0,0,0,0,LOW
54.160.132.55,1,0,0,0,0,0,0,0,0,0,LOW
54.160.155.146,1,0,0,0,0,0,0,0,0,0,LOW
54.163.9.203,1,0,0,0,0,0,0,0,0,0,LOW
54.164.42.127,1,0,0,0,0,0,0,0,0,0,LOW
54.164.79.148,1,0,0,0,0,0,0,0,0,0,LOW
54.165.95.100,1,0,0,0,0,0,0,0,0,0,LOW
54.173.72.8,1,0,0,0,0,0,0,0,0,0,LOW
54.226.114.84,1,0,0,0,0,0,0,0,0,0,LOW
54.226.186.42,1,0,0,0,0,0,0,0,0,0,LOW
54.227.4.168,1,0,0,0,0,0,0,0,0,0,LOW
54.242.44.123,1,0,0,0,0,0,0,0,0,0,LOW
54.248.17.61,3,0,2,1,0,0,0,0,0,0,LOW
54.37.233.240,3,0,2,1,0,0,0,0,0,0,LOW
54.37.235.85,1,0,0,0,0,0,0,0,0,0,LOW
54.37.74.179,3,0,2,1,0,0,0,0,0,0,LOW
54.38.109.115,3,0,2,1,0,0,0,0,0,0,LOW
54.38.157.20,12,0,8,4,0,0,0,0,6,21,HIGH
54.38.241.200,6,0,4,2,0,0,0,0,2,7,LOW
54.38.52.18,3,1,2,1,0,0,0,0,1,3,LOW
54.82.48.51,1,0,0,0,0,0,0,0,0,0,LOW
54.86.2.95,1,0,0,0,0,0,0,0,0,0,LOW
54.89.155.82,1,0,0,0,0,0,0,0,0,0,LOW
57.128.213.187,3,0,2,1,0,0,0,0,0,0,LOW
57.128.214.238,3,0,2,1,0,0,0,0,0,0,LOW
57.128.218.186,3,0,2,1,0,0,0,0,0,0,LOW
57.128.223.80,3,0,2,1,0,0,0,0,0,0,LOW
57.128.225.99,6,0,4,2,0,0,0,0,2,7,LOW
57.128.237.155,3,1,2,1,0,0,0,0,1,3,LOW
57.128.239.139,3,0,2,1,0,0,0,0,0,0,LOW
57.134.139.188,3,1,2,1,0,0,0,0,1,3,LOW
57.134.215.133,3,0,2,1,0,0,0,0,0,0,LOW
57.134.70.139,6,0,0,0,6,0,0,0,2,7,LOW
57.151.89.48,3,1,2,1,0,0,0,0,1,3,LOW
58.115.51.213,1,0,0,0,1,0,0,0,1,3,LOW
58.115.51.223,2,0,0,0,2,0,0,0,1,3,LOW
58.126.160.2,6,0,4,2,0,0,0,0,2,7,LOW
58.144.196.164,3,0,2,1,0,0,0,0,0,0,LOW
58.147.171.11,3,0,2,1,0,0,0,0,0,0,LOW
58.17.128.7,5,1,0,0,2,0,0,0,2,7,LOW
58.17.6.119,7,0,0,0,3,0,0,0,2,7,LOW
58.18.103.142,9,1,0,0,7,0,0,0,4,14,MEDIUM
58.186.20.101,3,0,2,1,0,0,0,0,0,0,LOW
58.186.20.143,9,0,6,3,0,0,0,0,4,14,MEDIUM
58.19.232.130,2,0,1,0,0,0,0,0,0,0,LOW
58.20.236.52,1,0,0,0,0,0,0,0,0,0,LOW
58.209.234.84,4,1,3,1,0,1,0,0,4,14,MEDIUM
58.209.82.167,2,2,0,0,0,0,0,0,2,7,LOW
58.209.82.184,2,0,0,0,0,0,0,0,0,0,LOW
58.210.182.18,2,0,0,0,0,0,0,0,0,0,LOW
58.210.98.130,5,2,2,1,0,0,0,0,2,7,LOW
58.213.47.2,193,0,190,0,0,0,0,0,6,21,HIGH
58.22.255.28,11,0,0,0,8,0,0,0,4,14,MEDIUM
58.220.39.200,3,0,2,1,0,0,0,0,0,0,LOW
58.221.244.34,1,0,0,0,1,0,0,0,1,3,LOW
58.221.60.25,2,0,0,0,0,0,0,0,0,0,LOW
58.221.60.59,2,0,0,0,0,0,0,0,0,0,LOW
58.222.244.226,11,4,12,4,0,0,0,0,8,28,HIGH
58.222.86.210,2,0,1,0,0,0,0,0,0,0,LOW
58.225.220.117,3,0,2,1,0,0,0,0,0,0,LOW
58.226.230.112,1,0,9,0,0,1,0,0,4,14,MEDIUM
58.226.255.240,10,0,0,0,10,0,0,0,4,14,MEDIUM
58.229.141.26,61,25,34,17,0,0,0,0,13,45,CRITICAL
58.229.253.119,9,0,6,3,0,0,0,0,4,14,MEDIUM
58.23.76.153,1,0,0,0,1,0,0,0,1,3,LOW
58.23.77.4,1,0,0,0,1,0,0,0,1,3,LOW
58.23.77.68,1,0,0,0,1,0,0,0,1,3,LOW
58.245.210.70,3,1,0,0,1,0,0,0,2,7,LOW
58.247.139.54,4,1,2,1,0,0,0,0,1,3,LOW
58.250.244.36,2,0,0,0,0,0,0,0,0,0,LOW
58.33.97.119,3,0,2,1,0,0,0,0,0,0,LOW
58.34.174.90,1,0,0,0,1,0,0,0,1,3,LOW
58.35.193.19,1,0,0,0,0,0,0,0,0,0,LOW
58.48.53.254,1,0,0,0,0,0,1,0,2,7,LOW
58.49.113.138,6,0,0,0,6,0,0,0,2,7,LOW
58.49.26.202,2,0,2,1,0,0,0,0,0,0,LOW
58.56.128.190,11,0,0,0,11,0,0,0,4,14,MEDIUM
58.56.200.238,1,0,0,0,0,0,0,0,0,0,LOW
58.57.154.146,8,1,0,0,5,0,0,0,4,14,MEDIUM
58.69.56.44,12,1,8,4,0,0,0,0,7,24,HIGH
59.103.37.61,42,1,41,0,0,0,0,0,6,21,HIGH
59.110.228.123,1,0,0,0,0,0,0,0,0,0,LOW
59.110.38.194,1,0,0,0,0,0,0,0,0,0,LOW
59.12.160.91,66,26,36,18,0,0,0,0,13,45,CRITICAL
59.12.63.70,2,1,0,0,1,0,0,0,2,7,LOW
59.120.8.61,5,0,0,0,5,0,0,0,2,7,LOW
59.126.224.134,6,0,4,2,0,0,0,0,2,7,LOW
59.14.191.130,1,0,0,0,1,0,0,0,1,3,LOW
59.144.228.132,1,0,9,0,0,1,0,0,4,14,MEDIUM
59.145.170.227,1,0,9,0,0,1,0,0,4,14,MEDIUM
59.145.75.154,1,0,9,0,0,1,0,0,4,14,MEDIUM
59.152.168.184,5,0,4,2,0,0,0,0,2,7,LOW
59.16.212.232,9,0,6,3,0,0,0,0,4,14,MEDIUM
59.22.201.143,2,0,18,0,0,2,0,0,4,14,MEDIUM
59.22.68.213,14,1,0,0,13,0,0,0,5,17,MEDIUM
59.24.34.224,1,0,0,0,0,0,0,0,0,0,LOW
59.26.132.170,54,25,28,14,0,0,0,0,12,41,CRITICAL
59.34.17.130,6,0,0,0,6,0,0,0,2,7,LOW
59.36.75.227,6,0,4,2,0,0,0,0,2,7,LOW
59.36.78.66,6,0,4,2,0,0,0,0,2,7,LOW
59.46.182.10,9,0,0,0,4,0,0,0,2,7,LOW
59.48.40.6,1,0,0,0,1,0,0,0,1,3,LOW
59.50.28.24,3,0,2,1,0,0,0,0,0,0,LOW
59.50.28.255,2,0,2,1,0,0,0,0,0,0,LOW
59.63.188.245,2,0,0,0,0,0,0,0,0,0,LOW
59.80.22.34,2,0,0,0,0,0,0,0,0,0,LOW
59.90.69.78,3,0,2,1,0,0,0,0,0,0,LOW
59.92.51.186,1,0,0,0,1,0,0,0,1,3,LOW
59.93.36.136,7,2,0,0,5,0,0,0,5,17,MEDIUM
59.93.36.167,3,3,0,0,0,0,0,0,2,7,LOW
59.93.92.220,3,0,2,1,0,0,0,0,0,0,LOW
59.98.148.5,6,0,4,2,0,0,0,0,2,7,LOW
59.98.83.57,6,1,4,2,0,0,0,0,3,10,MEDIUM
60.116.115.158,1,1,0,0,0,0,0,0,1,3,LOW
60.12.103.225,2,0,0,0,0,0,0,0,0,0,LOW
60.12.5.190,8,0,0,0,7,0,0,0,3,10,MEDIUM
60.13.54.127,1,0,0,0,0,0,1,0,2,7,LOW
60.161.14.45,6,0,0,0,6,0,0,0,2,7,LOW
60.163.139.198,4,0,0,0,0,0,0,0,0,0,LOW
60.165.123.15,3,1,2,1,0,0,0,0,1,3,LOW
60.166.31.198,3,0,0,0,2,0,0,0,1,3,LOW
60.166.8.174,10,0,0,0,9,0,0,0,4,14,MEDIUM
60.166.83.193,1,0,0,0,0,0,0,0,0,0,LOW
60.167.165.58,1,0,0,0,0,0,0,0,0,0,LOW
60.167.166.161,3,0,2,1,0,0,0,0,0,0,LOW
60.167.178.5,1,0,20,2,0,0,0,0,3,10,MEDIUM
60.167.19.189,5,1,0,0,2,0,0,0,2,7,LOW
60.169.120.17,3,0,0,0,3,0,0,0,1,3,LOW
60.171.135.254,2,1,0,0,0,0,0,0,1,3,LOW
60.172.1.210,10,1,0,0,8,0,0,0,5,17,MEDIUM
60.172.41.103,7,1,0,0,6,0,0,0,4,14,MEDIUM
60.172.54.36,2,0,0,0,1,0,0,0,1,3,LOW
60.173.105.206,5,0,0,0,3,0,0,0,1,3,LOW
60.174.118.123,7,0,0,0,5,0,0,0,3,10,MEDIUM
60.174.35.18,2,0,0,0,2,0,0,0,1,3,LOW
60.174.39.82,6,0,0,0,4,0,0,0,1,3,LOW
60.175.91.53,2,0,0,0,2,0,0,0,1,3,LOW
60.18.139.82,6,0,0,0,6,0,0,0,2,7,LOW
60.188.249.64,2,0,0,0,0,0,0,0,0,0,LOW
60.199.224.2,12,1,8,4,0,0,0,0,7,24,HIGH
60.199.224.55,6,0,4,2,0,0,0,0,2,7,LOW
60.204.169.141,91,21,0,0,0,0,0,0,6,21,HIGH
60.205.233.249,1,0,0,0,0,0,0,0,0,0,LOW
60.21.134.178,2,0,0,0,0,0,0,0,0,0,LOW
60.214.127.246,1,0,0,0,1,0,0,0,1,3,LOW
60.216.89.122,9,2,0,0,6,0,0,0,5,17,MEDIUM
60.220.241.50,2,0,0,0,1,0,0,0,1,3,LOW
60.223.239.151,1,0,0,0,1,0,0,0,1,3,LOW
60.223.245.120,8,1,0,0,7,0,0,0,4,14,MEDIUM
60.223.251.132,1,0,0,0,1,0,0,0,1,3,LOW
60.249.251.88,10,1,0,0,9,0,0,0,5,17,MEDIUM
60.250.246.239,6,0,4,2,0,0,0,0,2,7,LOW
60.251.229.144,4,0,0,0,4,0,0,0,1,3,LOW
61.10.180.65,1,0,0,0,1,0,0,0,1,3,LOW
61.101.190.207,6,0,0,0,6,0,0,0,2,7,LOW
61.12.84.172,10,0,0,0,10,0,0,0,4,14,MEDIUM
61.12.86.90,6,0,0,0,6,0,0,0,2,7,LOW
61.143.227.17,6,0,0,0,6,0,0,0,2,7,LOW
61.145.163.164,9,2,0,0,5,0,0,0,5,17,MEDIUM
61.145.181.7,6,1,0,0,5,0,0,0,3,10,MEDIUM
61.153.104.6,2,0,0,0,0,0,0,0,0,0,LOW
61.155.106.101,7,2,4,2,0,0,0,0,5,17,MEDIUM
61.155.110.210,1,0,0,0,0,0,0,0,0,0,LOW
61.156.217.77,3,0,0,0,3,0,0,0,1,3,LOW
61.156.218.5,4,2,0,0,0,0,0,0,2,7,LOW
61.160.105.66,2,0,0,0,2,0,0,0,1,3,LOW
61.169.112.210,2,0,0,0,1,0,0,0,1,3,LOW
61.169.54.150,9,0,0,0,9,0,0,0,4,14,MEDIUM
61.169.6.99,8,0,0,0,7,0,0,0,3,10,MEDIUM
61.182.2.26,1,0,9,0,0,1,0,0,4,14,MEDIUM
61.184.128.210,6,1,0,0,5,0,0,0,3,10,MEDIUM
61.185.30.170,5,0,0,0,3,0,0,0,1,3,LOW
61.186.136.36,4,1,0,0,3,0,0,0,2,7,LOW
61.189.61.162,1,0,0,0,0,0,0,0,0,0,LOW
61.2.44.54,9,1,0,0,7,0,0,0,4,14,MEDIUM
61.219.156.91,6,0,4,2,0,0,0,0,2,7,LOW
61.220.176.128,2,0,0,0,2,0,0,0,1,3,LOW
61.220.235.10,9,1,6,3,0,0,0,0,5,17,MEDIUM
61.222.211.114,6,0,4,2,0,0,0,0,2,7,LOW
61.222.54.181,2,0,0,0,0,0,0,0,0,0,LOW
61.23.36.232,53,25,28,14,0,0,0,0,12,41,CRITICAL
61.231.193.33,3,1,2,1,0,0,0,0,1,3,LOW
61.231.206.52,3,0,2,1,0,0,0,0,0,0,LOW
61.233.4.50,6,0,0,0,5,0,0,0,2,7,LOW
61.240.156.16,6,1,4,2,0,0,0,0,3,10,MEDIUM
61.28.113.246,2,0,1,0,0,0,0,0,0,0,LOW
61.3.198.69,3,0,2,1,0,0,0,0,0,0,LOW
61.37.150.6,22,2,0,0,20,0,0,0,8,28,HIGH
61.72.55.130,63,26,34,17,0,0,0,0,13,45,CRITICAL
61.76.112.4,3,0,2,1,0,0,0,0,0,0,LOW
61.76.136.25,18,0,12,6,0,0,0,0,7,24,HIGH
61.76.38.54,3,0,2,1,0,0,0,0,0,0,LOW
61.77.220.62,1,0,0,0,1,0,0,0,1,3,LOW
61.78.121.78,3,0,2,1,0,0,0,0,0,0,LOW
61.79.227.51,6,1,0,0,1,0,0,0,2,7,LOW
61.84.211.107,1,0,9,0,0,1,0,0,4,14,MEDIUM
61.85.201.22,1,0,0,0,0,0,0,0,0,0,LOW
61.92.58.210,1,0,9,0,0,1,0,0,4,14,MEDIUM
61.95.140.115,3,0,2,1,0,0,0,0,0,0,LOW
62.122.195.14,12,1,0,0,10,0,0,0,5,17,MEDIUM
62.133.62.83,20,0,0,0,0,0,0,0,2,7,LOW
